fecha,tipo,modificador,veces,renglones,unidades_afectadas
2026-07-29,PETICION,Sin Tomate,3,3,3.00
2026-07-29,PETICION,Sin Verduras,1,1,1.00
2026-07-29,VARIANTE,Coca Cola,2,2,12.00
2026-07-29,VARIANTE,Coca Cola Sin Azúcar,2,2,4.00
2026-07-29,VARIANTE,Coca Light,1,1,4.00
2026-07-29,VARIANTE,Crema,2,2,3.00
2026-07-29,VARIANTE,Delaware,1,1,1.00
2026-07-29,VARIANTE,Diluido con Agua,1,1,1.00
2026-07-29,VARIANTE,Escuis Hierro,1,1,2.00
2026-07-29,VARIANTE,Escuis Manzana,1,1,1.00
2026-07-29,VARIANTE,Escuis Piña,1,1,3.00
2026-07-29,VARIANTE,Lechera,1,1,1.00
2026-07-29,VARIANTE,Lechero,1,1,1.00
2026-07-29,VARIANTE,Mantequilla,1,1,5.00
2026-07-29,VARIANTE,Normal,2,2,35.00
2026-07-29,VARIANTE,Sprite,1,1,2.00
2026-07-29,VARIANTE,Valle Frut,1,1,1.00
2026-07-30,EXTRA,Bistec (1 pza.),7,7,8.00
2026-07-30,EXTRA,Huevo Estrellado Ciego (2 pzas.),1,1,1.00
2026-07-30,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-07-30,EXTRA,Huevo Estrellado Medio (2 pzas.),1,1,1.00
2026-07-30,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-07-30,EXTRA,Huevo Revuelto (2 pzas.),1,1,1.00
2026-07-30,EXTRA,Queso,4,3,4.00
2026-07-30,PETICION,Doradita,3,3,4.00
2026-07-30,PETICION,En dos platos,1,1,1.00
2026-07-30,PETICION,Escurrida,3,3,4.00
2026-07-30,PETICION,Sin Aguacate,1,1,1.00
2026-07-30,PETICION,Sin Crema,5,5,5.00
2026-07-30,PETICION,Sin Frijoles,1,1,1.00
2026-07-30,PETICION,Sin Lechuga,9,9,9.00
2026-07-30,PETICION,Sin Tomate,3,3,3.00
2026-07-30,PETICION,Sin Verduras,2,2,2.00
2026-07-30,VARIANTE,Coca Cola,2,2,8.00
2026-07-30,VARIANTE,Coca Cola Sin Azúcar,2,2,7.00
2026-07-30,VARIANTE,Crema,1,1,1.00
2026-07-30,VARIANTE,Escuis Hierro,1,1,1.00
2026-07-30,VARIANTE,Fresca,1,1,1.00
2026-07-30,VARIANTE,Lechera,1,1,1.00
2026-07-30,VARIANTE,Mantequilla,1,1,2.00
2026-07-30,VARIANTE,Normal,2,2,44.00
2026-07-30,VARIANTE,Poca leche,1,1,4.00
2026-07-31,EXTRA,Bistec (1 pza.),3,3,4.00
2026-07-31,EXTRA,Doble Guiso,1,1,1.00
2026-07-31,EXTRA,Frijoles,1,1,2.00
2026-07-31,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,1.00
2026-07-31,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-07-31,EXTRA,Huevo Estrellado Tierno (2 pzas.),3,3,3.00
2026-07-31,EXTRA,Huevo Revuelto (2 pzas.),5,5,6.00
2026-07-31,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-07-31,EXTRA,Pieza Tortilla de Maíz,4,1,1.00
2026-07-31,EXTRA,Queso,1,1,2.00
2026-07-31,EXTRA,Relleno de Guisados,6,6,6.00
2026-07-31,PETICION,Doradita,1,1,4.00
2026-07-31,PETICION,En dos platos,1,1,1.00
2026-07-31,PETICION,Poca Lechuga,1,1,1.00
2026-07-31,PETICION,Sin Aguacate,1,1,1.00
2026-07-31,PETICION,Sin Crema,4,4,5.00
2026-07-31,PETICION,Sin Tomate,3,3,3.00
2026-07-31,PETICION,Verdura Aparte,1,1,1.00
2026-07-31,VARIANTE,Coca Cola,2,2,8.00
2026-07-31,VARIANTE,Coca Cola Sin Azúcar,2,2,4.00
2026-07-31,VARIANTE,Crema,1,1,2.00
2026-07-31,VARIANTE,Escuis Hierro,1,1,1.00
2026-07-31,VARIANTE,Fresca,1,1,2.00
2026-07-31,VARIANTE,Lechera,1,1,2.00
2026-07-31,VARIANTE,Lechero,1,1,1.00
2026-07-31,VARIANTE,Mantequilla,1,1,3.00
2026-07-31,VARIANTE,Medio,1,1,1.00
2026-07-31,VARIANTE,Normal,2,2,39.00
2026-07-31,VARIANTE,Poca leche,1,1,4.00
2026-07-31,VARIANTE,Sprite,1,1,1.00
2026-08-01,EXTRA,Bistec (1 pza.),7,7,8.00
2026-08-01,EXTRA,Doble Guiso,1,1,1.00
2026-08-01,EXTRA,Frijoles,2,2,2.00
2026-08-01,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,1.00
2026-08-01,EXTRA,Huevo Estrellado Medio (2 pzas.),4,4,4.00
2026-08-01,EXTRA,Huevo Estrellado Tierno (2 pzas.),5,5,6.00
2026-08-01,EXTRA,Huevo Revuelto (2 pzas.),7,7,7.00
2026-08-01,EXTRA,Pieza Tortilla de Maíz,6,2,2.00
2026-08-01,EXTRA,Queso,2,2,2.00
2026-08-01,EXTRA,Queso Extra Pieza,6,2,2.00
2026-08-01,EXTRA,Relleno de Guisados,2,2,2.00
2026-08-01,PETICION,Doradita,3,3,4.00
2026-08-01,PETICION,En dos platos,2,2,2.00
2026-08-01,PETICION,Escurrida,8,7,10.00
2026-08-01,PETICION,Frijoles Aparte,2,2,3.00
2026-08-01,PETICION,Poca Lechuga,3,3,3.00
2026-08-01,PETICION,Sin Crema,7,7,7.00
2026-08-01,PETICION,Sin Lechuga,7,7,8.00
2026-08-01,PETICION,Sin Tomate,1,1,1.00
2026-08-01,PETICION,Sin Verduras,2,2,2.00
2026-08-01,PETICION,Verdura Aparte,3,3,4.00
2026-08-01,VARIANTE,Bocol delgado,4,4,7.00
2026-08-01,VARIANTE,Coca Cola,2,2,7.00
2026-08-01,VARIANTE,Coca Cola Sin Azúcar,1,1,8.00
2026-08-01,VARIANTE,Coca Light,1,1,1.00
2026-08-01,VARIANTE,Crema,1,1,2.00
2026-08-01,VARIANTE,Escuis Manzana,1,1,1.00
2026-08-01,VARIANTE,Escuis Piña,1,1,1.00
2026-08-01,VARIANTE,Lechera,1,1,2.00
2026-08-01,VARIANTE,Lechero,1,1,1.00
2026-08-01,VARIANTE,Mantequilla,1,1,3.00
2026-08-01,VARIANTE,Naturales,1,1,1.00
2026-08-01,VARIANTE,Normal,2,2,67.00
2026-08-01,VARIANTE,Poca leche,1,1,2.00
2026-08-01,VARIANTE,Valle Frut,1,1,1.00
2026-08-02,EXTRA,Bistec (1 pza.),5,5,7.00
2026-08-02,EXTRA,Frijoles,1,1,1.00
2026-08-02,EXTRA,Huevo Estrellado Cocido (2 pzas.),3,3,3.00
2026-08-02,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,3.00
2026-08-02,EXTRA,Huevo Revuelto (2 pzas.),5,5,7.00
2026-08-02,EXTRA,Huevo Revuelto (p/relleno),3,3,4.00
2026-08-02,EXTRA,Pieza Tortilla de Maíz,4,1,1.00
2026-08-02,EXTRA,Queso,2,2,2.00
2026-08-02,EXTRA,Queso Extra Pieza,1,1,1.00
2026-08-02,EXTRA,Relleno de Guisados,6,6,6.00
2026-08-02,PETICION,Doradita,2,2,5.00
2026-08-02,PETICION,Escurrida,1,1,2.00
2026-08-02,PETICION,Poca Lechuga,2,2,2.00
2026-08-02,PETICION,Poco Frijol,1,1,1.00
2026-08-02,PETICION,Sin Aguacate,1,1,1.00
2026-08-02,PETICION,Sin Crema,11,11,12.00
2026-08-02,PETICION,Sin Frijoles,1,1,1.00
2026-08-02,PETICION,Sin Queso,1,1,1.00
2026-08-02,PETICION,Sin Tomate,3,3,3.00
2026-08-02,PETICION,Sin Verduras,1,1,1.00
2026-08-02,VARIANTE,Coca Cola,2,2,5.00
2026-08-02,VARIANTE,Coca Cola Sin Azúcar,2,2,5.00
2026-08-02,VARIANTE,Coca Light,1,1,6.00
2026-08-02,VARIANTE,Delaware,1,1,1.00
2026-08-02,VARIANTE,Diluido con Agua,1,1,1.00
2026-08-02,VARIANTE,Escuis Hierro,1,1,1.00
2026-08-02,VARIANTE,Fanta,1,1,1.00
2026-08-02,VARIANTE,Leche Aparte,1,1,1.00
2026-08-02,VARIANTE,Lechero,1,1,1.00
2026-08-02,VARIANTE,Mantequilla,1,1,6.00
2026-08-02,VARIANTE,Naturales,1,1,1.00
2026-08-02,VARIANTE,Normal,2,2,62.00
2026-08-02,VARIANTE,Poca leche,1,1,1.00
2026-08-02,VARIANTE,Valle Frut,1,1,3.00
2026-08-03,EXTRA,Bistec (1 pza.),7,7,11.00
2026-08-03,EXTRA,Doble Guiso,1,1,1.00
2026-08-03,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-08-03,EXTRA,Huevo Revuelto (p/relleno),2,2,2.00
2026-08-03,EXTRA,Queso,8,8,9.00
2026-08-03,PETICION,Doradita,10,9,16.00
2026-08-03,PETICION,Escurrida,4,4,7.00
2026-08-03,PETICION,Sin Aguacate,2,2,2.00
2026-08-03,PETICION,Sin Crema,9,9,11.00
2026-08-03,PETICION,Sin Frijoles,2,2,2.00
2026-08-03,PETICION,Sin Lechuga,2,2,2.00
2026-08-03,PETICION,Sin Queso,3,3,3.00
2026-08-03,PETICION,Sin Tomate,2,2,2.00
2026-08-03,PETICION,Sin Verduras,2,2,2.00
2026-08-03,VARIANTE,Bocol delgado,3,3,3.00
2026-08-03,VARIANTE,Coca Cola,2,2,9.00
2026-08-03,VARIANTE,Coca Cola Sin Azúcar,2,2,6.00
2026-08-03,VARIANTE,Cocido,1,1,1.00
2026-08-03,VARIANTE,Leche Aparte,1,1,1.00
2026-08-03,VARIANTE,Mantequilla,3,2,5.00
2026-08-03,VARIANTE,Naturales,2,2,2.00
2026-08-03,VARIANTE,Normal,2,2,35.00
2026-08-03,VARIANTE,Sprite,1,1,1.00
2026-08-04,EXTRA,Bistec (1 pza.),3,3,3.00
2026-08-04,EXTRA,Doble Guiso,1,1,4.00
2026-08-04,EXTRA,Huevo Estrellado Cocido (2 pzas.),3,3,3.00
2026-08-04,EXTRA,Huevo Revuelto (2 pzas.),1,1,1.00
2026-08-04,EXTRA,Huevo Revuelto (p/relleno),2,2,2.00
2026-08-04,EXTRA,Pieza Tortilla de Maíz,8,2,2.00
2026-08-04,EXTRA,Queso,1,1,1.00
2026-08-04,PETICION,Doradita,4,4,5.00
2026-08-04,PETICION,En dos platos,1,1,1.00
2026-08-04,PETICION,Escurrida,4,4,6.00
2026-08-04,PETICION,Frijoles Aparte,1,1,1.00
2026-08-04,PETICION,Poco Frijol,1,1,2.00
2026-08-04,PETICION,Sin Aguacate,2,2,2.00
2026-08-04,PETICION,Sin Crema,4,4,4.00
2026-08-04,PETICION,Sin Frijoles,1,1,1.00
2026-08-04,PETICION,Sin Lechuga,2,2,2.00
2026-08-04,PETICION,Sin Tomate,1,1,1.00
2026-08-04,VARIANTE,Coca Cola,1,1,3.00
2026-08-04,VARIANTE,Coca Cola Sin Azúcar,2,2,6.00
2026-08-04,VARIANTE,Coca Light,1,1,2.00
2026-08-04,VARIANTE,Crema,1,1,1.00
2026-08-04,VARIANTE,Delaware,1,1,2.00
2026-08-04,VARIANTE,Escuis Manzana,1,1,1.00
2026-08-04,VARIANTE,Escuis Piña,1,1,1.00
2026-08-04,VARIANTE,Fanta,1,1,1.00
2026-08-04,VARIANTE,Fresca,1,1,2.00
2026-08-04,VARIANTE,Leche Aparte,1,1,2.00
2026-08-04,VARIANTE,Lechera,1,1,1.00
2026-08-04,VARIANTE,Mantequilla,1,1,6.00
2026-08-04,VARIANTE,Migada Delgada,1,1,2.00
2026-08-04,VARIANTE,Normal,2,2,33.00
2026-08-04,VARIANTE,Valle Frut,1,1,1.00
2026-08-05,EXTRA,Bistec (1 pza.),4,4,6.00
2026-08-05,EXTRA,Frijoles,2,2,3.00
2026-08-05,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,3.00
2026-08-05,EXTRA,Huevo Estrellado Medio (2 pzas.),1,1,1.00
2026-08-05,EXTRA,Huevo Estrellado Tierno (2 pzas.),4,4,4.00
2026-08-05,EXTRA,Huevo Revuelto (2 pzas.),3,3,3.00
2026-08-05,EXTRA,Pieza Tortilla de Maíz,9,3,3.00
2026-08-05,EXTRA,Queso,1,1,1.00
2026-08-05,PETICION,En dos platos,1,1,1.00
2026-08-05,PETICION,Sin Aguacate,2,2,2.00
2026-08-05,PETICION,Sin Crema,2,2,2.00
2026-08-05,PETICION,Sin Lechuga,3,3,3.00
2026-08-05,PETICION,Sin Tomate,1,1,1.00
2026-08-05,PETICION,Verdura Aparte,1,1,1.00
2026-08-05,VARIANTE,Coca Cola,2,2,5.00
2026-08-05,VARIANTE,Coca Cola Sin Azúcar,2,2,9.00
2026-08-05,VARIANTE,Coca Light,1,1,1.00
2026-08-05,VARIANTE,Crema,1,1,1.00
2026-08-05,VARIANTE,Escuis Fresa,1,1,1.00
2026-08-05,VARIANTE,Escuis Piña,1,1,1.00
2026-08-05,VARIANTE,Lechero,1,1,1.00
2026-08-05,VARIANTE,Mantequilla,1,1,3.00
2026-08-05,VARIANTE,Normal,2,2,34.00
2026-08-05,VARIANTE,Poca leche,1,1,1.00
2026-08-05,VARIANTE,Tierno,1,1,1.00
2026-08-06,EXTRA,Bistec (1 pza.),2,2,2.00
2026-08-06,EXTRA,Chorizo Extra Pieza,1,1,1.00
2026-08-06,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-08-06,EXTRA,Huevo Revuelto (2 pzas.),2,2,2.00
2026-08-06,EXTRA,Queso,2,2,2.00
2026-08-06,PETICION,Doradita,2,2,2.00
2026-08-06,PETICION,Escurrida,1,1,2.00
2026-08-06,PETICION,Poca Lechuga,1,1,1.00
2026-08-06,PETICION,Sin Crema,4,4,4.00
2026-08-06,PETICION,Sin Frijoles,1,1,1.00
2026-08-06,PETICION,Sin Lechuga,5,5,5.00
2026-08-06,PETICION,Sin Verduras,3,3,4.00
2026-08-06,VARIANTE,Coca Cola,2,2,9.00
2026-08-06,VARIANTE,Coca Cola Sin Azúcar,2,2,6.00
2026-08-06,VARIANTE,Coca Light,1,1,3.00
2026-08-06,VARIANTE,Delaware,1,1,2.00
2026-08-06,VARIANTE,Escuis Hierro,1,1,1.00
2026-08-06,VARIANTE,Lechera,1,1,1.00
2026-08-06,VARIANTE,Mantequilla,1,1,2.00
2026-08-06,VARIANTE,Normal,2,2,19.00
2026-08-06,VARIANTE,Poca leche,1,1,1.00
2026-08-06,VARIANTE,Valle Frut,1,1,2.00
2026-08-07,EXTRA,Bistec (1 pza.),5,5,5.00
2026-08-07,EXTRA,Doble Guiso,3,3,3.00
2026-08-07,EXTRA,Frijoles,5,5,6.00
2026-08-07,EXTRA,Huevo Estrellado Cocido (2 pzas.),1,1,1.00
2026-08-07,EXTRA,Huevo Estrellado Medio (2 pzas.),1,1,1.00
2026-08-07,EXTRA,Huevo Revuelto (2 pzas.),4,4,4.00
2026-08-07,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-08-07,EXTRA,Queso,1,1,1.00
2026-08-07,EXTRA,Relleno de Guisados,4,4,4.00
2026-08-07,PETICION,Doradita,1,1,1.00
2026-08-07,PETICION,Frijoles Aparte,1,1,1.00
2026-08-07,PETICION,Sin Aguacate,1,1,1.00
2026-08-07,PETICION,Sin Crema,7,7,7.00
2026-08-07,PETICION,Sin Lechuga,4,4,4.00
2026-08-07,PETICION,Sin Tomate,4,4,4.00
2026-08-07,PETICION,Sin Verduras,2,2,2.00
2026-08-07,PETICION,Verdura Aparte,1,1,1.00
2026-08-07,VARIANTE,Coca Cola,2,2,12.00
2026-08-07,VARIANTE,Coca Cola Sin Azúcar,1,1,2.00
2026-08-07,VARIANTE,Coca Light,1,1,4.00
2026-08-07,VARIANTE,Delaware,1,1,1.00
2026-08-07,VARIANTE,Escuis Manzana,1,1,1.00
2026-08-07,VARIANTE,Fresca,1,1,1.00
2026-08-07,VARIANTE,Mantequilla,1,1,5.00
2026-08-07,VARIANTE,Normal,2,2,44.00
2026-08-07,VARIANTE,Sprite,1,1,1.00
2026-08-07,VARIANTE,Valle Frut,1,1,1.00
2026-08-08,EXTRA,Bistec (1 pza.),7,7,13.00
2026-08-08,EXTRA,Frijoles,2,2,2.00
2026-08-08,EXTRA,Huevo Estrellado Medio (2 pzas.),3,3,3.00
2026-08-08,EXTRA,Huevo Estrellado Tierno (2 pzas.),3,3,3.00
2026-08-08,EXTRA,Huevo Revuelto (2 pzas.),5,5,5.00
2026-08-08,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-08-08,EXTRA,Pieza Tortilla de Maíz,4,2,2.00
2026-08-08,EXTRA,Queso,2,2,2.00
2026-08-08,EXTRA,Relleno de Guisados,4,4,4.00
2026-08-08,PETICION,Escurrida,5,5,12.00
2026-08-08,PETICION,Poco Frijol,2,2,2.00
2026-08-08,PETICION,Sin Aguacate,1,1,1.00
2026-08-08,PETICION,Sin Crema,7,7,7.00
2026-08-08,PETICION,Sin Frijoles,1,1,1.00
2026-08-08,PETICION,Sin Lechuga,3,3,3.00
2026-08-08,PETICION,Sin Queso,1,1,1.00
2026-08-08,PETICION,Sin Tomate,4,4,4.00
2026-08-08,PETICION,Sin Verduras,1,1,1.00
2026-08-08,VARIANTE,Coca Cola,2,2,15.00
2026-08-08,VARIANTE,Coca Cola Sin Azúcar,2,2,8.00
2026-08-08,VARIANTE,Cocido,1,1,1.00
2026-08-08,VARIANTE,Delaware,1,1,1.00
2026-08-08,VARIANTE,Escuis Manzana,1,1,1.00
2026-08-08,VARIANTE,Fanta,1,1,1.00
2026-08-08,VARIANTE,Lechera,1,1,1.00
2026-08-08,VARIANTE,Mantequilla,1,1,2.00
2026-08-08,VARIANTE,Normal,2,2,46.00
2026-08-08,VARIANTE,Poca leche,1,1,1.00
2026-08-08,VARIANTE,Tierno,1,1,1.00
2026-08-09,EXTRA,Bistec (1 pza.),12,12,15.00
2026-08-09,EXTRA,Frijoles,7,7,8.00
2026-08-09,EXTRA,Huevo Estrellado Ciego (2 pzas.),1,1,1.00
2026-08-09,EXTRA,Huevo Estrellado Cocido (2 pzas.),3,3,3.00
2026-08-09,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,3.00
2026-08-09,EXTRA,Huevo Estrellado Tierno (2 pzas.),2,2,2.00
2026-08-09,EXTRA,Huevo Revuelto (2 pzas.),5,5,5.00
2026-08-09,EXTRA,Huevo Revuelto (p/relleno),5,5,7.00
2026-08-09,EXTRA,Pieza Tortilla de Maíz,3,1,1.00
2026-08-09,EXTRA,Queso,4,4,4.00
2026-08-09,EXTRA,Queso Extra Pieza,4,1,1.00
2026-08-09,EXTRA,Relleno de Guisados,3,3,3.00
2026-08-09,PETICION,Doradita,1,1,1.00
2026-08-09,PETICION,En dos platos,2,2,2.00
2026-08-09,PETICION,Escurrida,4,3,13.00
2026-08-09,PETICION,Poca Lechuga,1,1,1.00
2026-08-09,PETICION,Sin Aguacate,2,2,2.00
2026-08-09,PETICION,Sin Crema,12,12,12.00
2026-08-09,PETICION,Sin Frijoles,3,3,3.00
2026-08-09,PETICION,Sin Lechuga,2,2,2.00
2026-08-09,PETICION,Sin Queso,2,2,2.00
2026-08-09,PETICION,Sin Tomate,4,4,4.00
2026-08-09,PETICION,Sin Verduras,2,2,2.00
2026-08-09,PETICION,Verdura Aparte,1,1,2.00
2026-08-09,VARIANTE,Coca Cola,2,2,16.00
2026-08-09,VARIANTE,Coca Cola Sin Azúcar,1,1,5.00
2026-08-09,VARIANTE,Coca Light,1,1,4.00
2026-08-09,VARIANTE,Crema,1,1,1.00
2026-08-09,VARIANTE,Diluido con Agua,1,1,1.00
2026-08-09,VARIANTE,Escuis Hierro,1,1,1.00
2026-08-09,VARIANTE,Escuis Manzana,1,1,2.00
2026-08-09,VARIANTE,Fresca,1,1,1.00
2026-08-09,VARIANTE,Lechero,1,1,5.00
2026-08-09,VARIANTE,Mantequilla,1,1,8.00
2026-08-09,VARIANTE,Migada Delgada,1,1,1.00
2026-08-09,VARIANTE,Natural,1,1,1.00
2026-08-09,VARIANTE,Normal,2,2,64.00
2026-08-09,VARIANTE,Poca leche,1,1,1.00
2026-08-10,EXTRA,Bistec (1 pza.),4,4,7.00
2026-08-10,EXTRA,Frijoles,4,4,4.00
2026-08-10,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,3.00
2026-08-10,EXTRA,Huevo Estrellado Medio (2 pzas.),3,3,3.00
2026-08-10,EXTRA,Huevo Estrellado Tierno (2 pzas.),2,2,2.00
2026-08-10,EXTRA,Huevo Revuelto (2 pzas.),6,6,6.00
2026-08-10,EXTRA,Pieza Tortilla de Maíz,2,1,1.00
2026-08-10,EXTRA,Queso,2,2,3.00
2026-08-10,EXTRA,Relleno de Guisados,1,1,1.00
2026-08-10,PETICION,Doradita,2,2,6.00
2026-08-10,PETICION,En dos platos,2,2,2.00
2026-08-10,PETICION,Escurrida,2,2,9.00
2026-08-10,PETICION,Frijoles Aparte,1,1,2.00
2026-08-10,PETICION,Sin Crema,8,8,9.00
2026-08-10,PETICION,Sin Frijoles,2,2,2.00
2026-08-10,PETICION,Sin Lechuga,2,2,2.00
2026-08-10,PETICION,Sin Tomate,2,2,3.00
2026-08-10,PETICION,Sin Verduras,1,1,1.00
2026-08-10,PETICION,Verdura Aparte,1,1,2.00
2026-08-10,VARIANTE,Coca Cola,2,2,11.00
2026-08-10,VARIANTE,Coca Cola Sin Azúcar,1,1,13.00
2026-08-10,VARIANTE,Coca Light,1,1,4.00
2026-08-10,VARIANTE,Crema,1,1,2.00
2026-08-10,VARIANTE,Diluido con Agua,1,1,1.00
2026-08-10,VARIANTE,Escuis Fresa,1,1,1.00
2026-08-10,VARIANTE,Escuis Piña,1,1,1.00
2026-08-10,VARIANTE,Lechera,1,1,1.00
2026-08-10,VARIANTE,Mantequilla,1,1,3.00
2026-08-10,VARIANTE,Natural,1,1,1.00
2026-08-10,VARIANTE,Normal,2,2,46.00
2026-08-10,VARIANTE,Poca leche,1,1,2.00
2026-08-10,VARIANTE,Valle Frut,1,1,2.00
2026-08-11,EXTRA,Bistec (1 pza.),2,2,2.00
2026-08-11,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-08-11,EXTRA,Huevo Estrellado Medio (2 pzas.),1,1,1.00
2026-08-11,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,1.00
2026-08-11,EXTRA,Huevo Revuelto (2 pzas.),2,2,2.00
2026-08-11,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-08-11,EXTRA,Queso,2,2,2.00
2026-08-11,EXTRA,Relleno de Guisados,1,1,1.00
2026-08-11,PETICION,En dos platos,1,1,1.00
2026-08-11,PETICION,Escurrida,1,1,1.00
2026-08-11,PETICION,Sin Aguacate,2,2,2.00
2026-08-11,PETICION,Sin Crema,5,5,5.00
2026-08-11,PETICION,Sin Frijoles,2,2,2.00
2026-08-11,PETICION,Sin Lechuga,2,2,2.00
2026-08-11,PETICION,Sin Queso,2,2,2.00
2026-08-11,PETICION,Sin Tomate,1,1,1.00
2026-08-11,PETICION,Verdura Aparte,1,1,1.00
2026-08-11,VARIANTE,Coca Cola,1,1,4.00
2026-08-11,VARIANTE,Coca Cola Sin Azúcar,2,2,2.00
2026-08-11,VARIANTE,Fanta,1,1,1.00
2026-08-11,VARIANTE,Leche Aparte,1,1,1.00
2026-08-11,VARIANTE,Mantequilla,1,1,1.00
2026-08-11,VARIANTE,Naturales,1,1,1.00
2026-08-11,VARIANTE,Normal,2,2,37.00
2026-08-11,VARIANTE,Poca leche,1,1,1.00
2026-08-11,VARIANTE,Valle Frut,1,1,4.00
2026-08-12,EXTRA,Bistec (1 pza.),10,10,15.00
2026-08-12,EXTRA,Huevo Estrellado Medio (2 pzas.),3,3,4.00
2026-08-12,EXTRA,Huevo Estrellado Tierno (2 pzas.),3,3,3.00
2026-08-12,EXTRA,Huevo Revuelto (2 pzas.),3,3,3.00
2026-08-12,EXTRA,Huevo Revuelto (p/relleno),1,1,1.00
2026-08-12,EXTRA,Pieza Tortilla de Maíz,4,1,1.00
2026-08-12,EXTRA,Queso,3,3,3.00
2026-08-12,EXTRA,Relleno de Guisados,3,3,3.00
2026-08-12,PETICION,Doradita,1,1,5.00
2026-08-12,PETICION,En dos platos,2,2,2.00
2026-08-12,PETICION,Frijoles Aparte,1,1,1.00
2026-08-12,PETICION,Sin Aguacate,2,2,2.00
2026-08-12,PETICION,Sin Crema,2,2,2.00
2026-08-12,PETICION,Sin Frijoles,1,1,1.00
2026-08-12,PETICION,Sin Lechuga,2,2,2.00
2026-08-12,PETICION,Sin Tomate,2,2,2.00
2026-08-12,VARIANTE,Coca Cola,2,2,29.00
2026-08-12,VARIANTE,Coca Cola Sin Azúcar,1,1,1.00
2026-08-12,VARIANTE,Coca Light,1,1,4.00
2026-08-12,VARIANTE,Mantequilla,1,1,1.00
2026-08-12,VARIANTE,Normal,2,2,32.00
2026-08-12,VARIANTE,Poca leche,1,1,1.00
2026-08-12,VARIANTE,Valle Frut,1,1,1.00
2026-08-13,EXTRA,Bistec (1 pza.),3,3,3.00
2026-08-13,EXTRA,Frijoles,4,4,4.00
2026-08-13,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-08-13,EXTRA,Huevo Estrellado Medio (2 pzas.),2,2,2.00
2026-08-13,EXTRA,Huevo Estrellado Tierno (2 pzas.),2,2,2.00
2026-08-13,EXTRA,Queso,2,1,1.00
2026-08-13,EXTRA,Relleno de Guisados,1,1,1.00
2026-08-13,PETICION,Doradita,8,8,12.00
2026-08-13,PETICION,Escurrida,5,5,9.00
2026-08-13,PETICION,Frijoles Aparte,1,1,1.00
2026-08-13,PETICION,Sin Aguacate,1,1,1.00
2026-08-13,PETICION,Sin Crema,9,9,9.00
2026-08-13,PETICION,Sin Frijoles,1,1,1.00
2026-08-13,PETICION,Sin Lechuga,2,2,2.00
2026-08-13,PETICION,Sin Tomate,1,1,1.00
2026-08-13,PETICION,Verdura Aparte,2,2,2.00
2026-08-13,VARIANTE,Bocol delgado,1,1,4.00
2026-08-13,VARIANTE,Coca Cola,2,2,8.00
2026-08-13,VARIANTE,Coca Cola Sin Azúcar,1,1,3.00
2026-08-13,VARIANTE,Coca Light,1,1,3.00
2026-08-13,VARIANTE,Crema,1,1,1.00
2026-08-13,VARIANTE,Escuis Piña,1,1,2.00
2026-08-13,VARIANTE,Fresca,1,1,2.00
2026-08-13,VARIANTE,Leche Aparte,1,1,2.00
2026-08-13,VARIANTE,Lechera,1,1,1.00
2026-08-13,VARIANTE,Mantequilla,1,1,3.00
2026-08-13,VARIANTE,Normal,2,2,31.00
2026-08-13,VARIANTE,Poca leche,1,1,1.00
2026-08-13,VARIANTE,Valle Frut,1,1,1.00
2026-08-14,EXTRA,Bistec (1 pza.),1,1,1.00
2026-08-14,EXTRA,Frijoles,1,1,3.00
2026-08-14,EXTRA,Huevo Estrellado Cocido (2 pzas.),2,2,2.00
2026-08-14,EXTRA,Huevo Estrellado Medio (2 pzas.),1,1,1.00
2026-08-14,EXTRA,Huevo Estrellado Tierno (2 pzas.),1,1,2.00
2026-08-14,EXTRA,Queso,1,1,1.00
2026-08-14,PETICION,Escurrida,1,1,2.00
2026-08-14,PETICION,Sin Aguacate,2,2,2.00
2026-08-14,PETICION,Sin Crema,6,6,6.00
2026-08-14,PETICION,Sin Frijoles,1,1,1.00
2026-08-14,PETICION,Sin Lechuga,1,1,1.00
2026-08-14,PETICION,Sin Tomate,3,3,3.00
2026-08-14,VARIANTE,Coca Cola,1,1,9.00
2026-08-14,VARIANTE,Coca Cola Sin Azúcar,2,2,3.00
