periodo,producto,familia,unidad_venta,unidades,piezas,ingresos,ventas_brutas,renglones,extras,peticiones,ingreso_por_unidad
2026-08,Huevos con Deshebrada,Huevos,ORDEN,65.00,,9103.00,9103.00,26,0,0,140.05
2026-09,1/2 Quesadillas (2 pzas.),Quesadilla,ORDEN,19.00,,1715.00,1715.00,11,2,7,90.26
2025-04,Entomatadas,Entomatada,ORDEN,61.00,,11190.00,11379.00,49,32,16,183.44
2024-08,Gorditas,Gordita,PIEZA,6001.00,6001.00,96120.40,96216.40,663,28,12,16.02
2024-12,Café Negro,Bebida,ORDEN,316.00,,10440.00,10440.00,34,0,0,33.04
2024-09,Pieza Huevo Estrellado Cocido,Huevos,ORDEN,9.00,,162.00,162.00,7,0,0,18.00
2024-05,1/2 Enfrijoladas,Enfrijolada,ORDEN,22.00,,1858.00,1858.00,17,8,4,84.45
2026-01,Pieza Enchilada Roja,Enchilada,ORDEN,1.00,,25.00,25.00,1,0,0,25.00
2026-02,Tacos de Maiz,Taco,PIEZA,771.00,771.00,17266.00,17288.00,273,10,7,22.39
2026-04,Horchata 1 Litro,Bebida,ORDEN,62.00,,4320.00,4320.00,22,0,0,69.68
2024-11,Refresco 600 ml.,Bebida,ORDEN,443.00,,15125.30,15127.00,150,0,0,34.14
2024-01,Enmoladas,Enmolada,ORDEN,28.00,,4041.00,4041.00,26,16,1,144.32
2025-03,PROMO 6 surtidas,Otros,ORDEN,61.00,,5795.00,5795.00,12,0,0,95.00
2023-09,1/2 Empanadas (2 pzas.),Empanada,ORDEN,31.00,,1996.00,2128.00,30,1,2,64.39
2025-11,Porción Frijol con Queso,Guarnicion,ORDEN,12.00,,60.00,60.00,9,0,0,5.00
2025-04,Zanahorias p/llevar,Otros,ORDEN,47.00,,46.00,46.00,16,0,0,0.98
2026-08,Tacos de Harina,Taco,PIEZA,939.00,939.00,21665.00,21665.00,359,12,47,23.07
2024-09,Paquetes - Evento,Evento,ORDEN,2.00,,2450.00,2450.00,1,0,0,1225.00
2024-12,Salsa Verde,Guarnicion,ORDEN,39.00,,25.00,25.00,19,0,0,0.64
2025-01,Quesadillas (4 pzas.),Quesadilla,ORDEN,149.00,,18287.00,18287.00,64,7,66,122.73
2023-11,Plátano Frito,Otros,ORDEN,50.00,,1610.00,1610.00,23,0,0,32.20
2024-02,Huevo Revuelto 2 pzas.,Huevos,ORDEN,1.00,,28.00,28.00,1,0,0,28.00
2023-08,Quesadillas (4 pzas.),Quesadilla,ORDEN,22.00,,2280.00,2280.00,12,1,8,103.64
2026-04,Migada Guisado de Carne,Migada,PIEZA,252.00,252.00,37406.00,37406.00,231,0,137,148.44
2025-02,Empanadas (4 pzas.),Empanada,ORDEN,101.00,,13198.00,13198.00,100,20,29,130.67
2024-01,Jugo Naranja Vaso,Bebida,ORDEN,117.00,,4563.00,4563.00,26,0,0,39.00
2025-10,Jamaica 1 Litro,Bebida,ORDEN,17.00,,1038.00,1038.00,10,0,0,61.06
2023-12,PROMO 6 surtidas,Otros,ORDEN,35.00,,2940.00,2940.00,12,0,1,84.00
2024-04,PROMO 6 surtidas,Otros,ORDEN,44.00,,3683.40,3696.00,9,0,0,83.71
2023-12,Pieza Tortilla de Maíz,Guarnicion,ORDEN,12.00,,36.00,36.00,6,0,0,3.00
2024-08,Pieza Huevo Estrellado Ciego,Huevos,ORDEN,1.00,,18.00,18.00,1,0,0,18.00
2026-03,Refresco 600 ml.,Bebida,ORDEN,425.00,,16755.00,16755.00,135,0,0,39.42
2025-09,Encremadas,Encremada,ORDEN,14.00,,2578.00,2578.00,13,8,0,184.14
2024-02,Aguacate Extra,Otros,ORDEN,4.00,,60.00,60.00,4,0,0,15.00
2024-11,Bocoles Surtidos,Bocol,PIEZA,1.00,4.00,72.00,72.00,1,0,0,72.00
2023-09,1/2 Enchiladas Picositas,Enchilada,ORDEN,24.00,,2279.00,2279.00,23,14,1,94.96
2025-03,Enchiladas Mixtas,Enchilada,ORDEN,32.00,,6299.00,6299.00,31,23,3,196.84
2026-06,Pieza Extra Empanada,Empanada,ORDEN,7.00,,266.00,266.00,6,0,0,38.00
2024-12,Huevos a la Mexicana,Huevos,ORDEN,31.00,,3100.00,3100.00,20,0,0,100.00
2026-02,Salsa Verde,Guarnicion,ORDEN,4.00,,0.00,0.00,4,0,0,0.00
2023-10,Orden Huevos Estrellados,Huevos,ORDEN,3.00,,249.00,249.00,3,0,0,83.00
2026-09,Entomatadas,Entomatada,ORDEN,11.00,,1990.00,1990.00,10,7,3,180.91
2023-10,1/2 Enmoladas,Enmolada,ORDEN,35.00,,3098.00,3098.00,26,13,1,88.51
2025-07,Refresco 600 ml.,Bebida,ORDEN,505.00,,18352.00,18352.00,160,0,0,36.34
2024-12,Gorditas Surtidas,Gordita,PIEZA,44.00,251.00,4016.00,4016.00,29,0,0,91.27
2026-03,Salsa Verde,Guarnicion,ORDEN,5.00,,0.00,0.00,5,0,0,0.00
2023-12,Enmoladas,Enmolada,ORDEN,62.00,,8838.00,8838.00,47,31,10,142.55
2023-10,Plátano Frito,Otros,ORDEN,33.00,,1040.00,1040.00,22,0,0,31.52
2025-08,Huevos con Deshebrada,Huevos,ORDEN,33.00,,4290.00,4290.00,19,0,0,130.00
2024-03,Huevos Rancheros,Huevos,ORDEN,3.00,,285.00,285.00,3,0,0,95.00
2025-05,Bisquet,Otros,ORDEN,125.00,,3750.00,3750.00,32,0,0,30.00
2024-07,Orden de Guisado de Carne,Guarnicion,ORDEN,6.00,,692.00,692.00,6,0,0,115.33
2023-10,Quesadillas (4 pzas.),Quesadilla,ORDEN,126.00,,12727.00,12727.00,60,10,29,101.01
2025-08,Pieza Huevo Estrellado Ciego,Huevos,ORDEN,2.00,,40.00,40.00,2,0,0,20.00
2024-10,PROMO 6 surtidas,Otros,ORDEN,122.00,,10980.00,10980.00,10,0,0,90.00
2024-09,Enmoladas,Enmolada,ORDEN,34.00,,4917.00,4917.00,27,11,12,144.62
2025-08,Tacos Maíz Surtidos,Taco,PIEZA,2.00,12.00,240.00,240.00,1,0,0,120.00
2025-06,Limón Vaso,Bebida,ORDEN,523.00,,19986.00,19986.00,30,0,0,38.21
2024-07,Migada Guisado Normal,Migada,PIEZA,31.00,31.00,3453.35,3458.00,29,1,8,111.40
2024-11,Horchata 1 Litro,Bebida,ORDEN,46.00,,3017.00,3017.00,18,0,0,65.59
2024-09,Bocoles,Bocol,PIEZA,2204.00,2204.00,39787.40,39787.40,526,21,14,18.05
2026-04,Bisquet,Otros,ORDEN,146.00,,4380.00,4380.00,36,0,0,30.00
2024-06,Migada Guisado Normal,Migada,PIEZA,34.00,34.00,3316.00,3316.00,34,0,23,97.53
2023-11,1/2 Enchiladas Picositas,Enchilada,ORDEN,31.00,,3462.00,3462.00,28,25,3,111.68
2025-12,Pieza Tortilla de Maíz,Guarnicion,ORDEN,17.00,,85.00,85.00,8,0,0,5.00
2024-02,Bocoles Surtidos,Bocol,PIEZA,8.00,38.00,646.00,646.00,7,0,0,80.75
2026-04,1/2 Empanadas (2 pzas.),Empanada,ORDEN,104.00,,9932.00,9932.00,102,13,25,95.50
2024-04,Huevos a la Mexicana,Huevos,ORDEN,34.00,,2822.00,2822.00,17,0,0,83.00
2025-02,Aguacate Extra,Otros,ORDEN,10.00,,150.00,150.00,6,0,0,15.00
2025-04,Ciel 600 ml.,Bebida,ORDEN,77.00,,2464.00,2464.00,28,0,0,32.00
2026-02,Orden de Guisado de Carne,Guarnicion,ORDEN,4.00,,540.00,540.00,4,0,0,135.00
2025-08,Salsa Verde,Guarnicion,ORDEN,34.00,,24.00,24.00,21,0,0,0.71
2026-07,Pieza Enchilada Roja,Enchilada,ORDEN,2.00,,95.00,95.00,2,1,0,47.50
2026-02,Pieza Extra Quesadilla,Quesadilla,ORDEN,9.00,,315.00,315.00,8,0,0,35.00
2023-10,Jamaica Vaso,Bebida,ORDEN,271.00,,8400.15,8411.00,31,0,0,31.00
2024-05,Gorditas Surtidas,Gordita,PIEZA,32.00,159.00,2145.00,2385.00,20,0,0,67.03
2026-09,Guisado Infantil,Otros,ORDEN,4.00,,152.00,152.00,4,0,0,38.00
2025-06,Refresco 355 ml.,Bebida,ORDEN,94.00,,3008.00,3008.00,28,0,0,32.00
2026-06,Bocoles,Bocol,PIEZA,2392.00,2392.00,53223.00,53573.00,549,14,31,22.25
2025-09,Café con Leche,Bebida,ORDEN,1040.00,,36412.00,36412.00,89,0,0,35.01
2026-01,Guisado Infantil,Otros,ORDEN,1.00,,38.00,38.00,1,0,0,38.00
2024-06,Migada Guisado de Carne,Migada,PIEZA,288.00,288.00,30103.80,30114.00,255,4,109,104.53
2025-08,Orden de Guisado Normal,Guarnicion,ORDEN,15.00,,1725.00,1725.00,14,0,0,115.00
2024-05,Quesadillas (4 pzas.),Quesadilla,ORDEN,213.00,,21659.95,21666.00,88,15,96,101.69
2023-09,Huevos a la Mexicana,Huevos,ORDEN,24.00,,1992.00,1992.00,15,0,0,83.00
2025-07,Café Negro,Bebida,ORDEN,239.00,,8365.00,8365.00,34,0,0,35.00
2023-12,1/2 Quesadillas (2 pzas.),Quesadilla,ORDEN,88.00,,5594.00,5594.00,51,3,30,63.57
2025-09,Porción Leche,Guarnicion,ORDEN,1.00,,15.00,15.00,1,0,0,15.00
2025-08,Bocoles,Bocol,PIEZA,2182.00,2182.00,44088.00,44188.00,539,16,24,20.21
2024-06,Jugo Naranja Vaso,Bebida,ORDEN,28.00,,1400.00,1400.00,6,0,0,50.00
2023-08,Plátano Frito,Otros,ORDEN,9.00,,280.00,280.00,6,0,0,31.11
2025-05,Pieza Extra Empanada,Empanada,ORDEN,9.00,,315.00,315.00,9,0,0,35.00
2025-07,Empanadas (4 pzas.),Empanada,ORDEN,111.00,,15991.00,15991.00,105,29,41,144.06
2026-08,1/2 Enchiladas Picositas,Enchilada,ORDEN,47.00,,6783.00,6783.00,41,36,13,144.32
2026-02,Ciel 600 ml.,Bebida,ORDEN,53.00,,1855.00,1855.00,23,0,0,35.00
2024-10,1/2 Enchiladas Mixtas (4 Piezas),Enchilada,ORDEN,7.00,,1067.00,1067.00,7,5,2,152.43
2026-01,Pieza Extra Quesadilla,Quesadilla,ORDEN,12.00,,393.00,393.00,10,0,0,32.75
2025-08,Empanadas (4 pzas.),Empanada,ORDEN,162.00,,22915.00,23172.00,156,37,45,141.45
2026-01,Jamaica 1 Litro,Bebida,ORDEN,10.00,,569.00,569.00,8,0,0,56.90
2023-09,Pieza Encremada,Encremada,ORDEN,3.00,,60.00,60.00,2,0,0,20.00
2024-04,1/2 Enchiladas Rojas,Enchilada,ORDEN,108.00,,9820.00,9820.00,83,62,16,90.93
2024-07,Horchata Vaso,Bebida,ORDEN,181.00,,6162.95,6203.00,31,0,0,34.05
2026-08,Orden Huevos Revueltos,Huevos,ORDEN,5.00,,600.00,600.00,5,0,0,120.00
2026-06,Jamaica 1 Litro,Bebida,ORDEN,26.00,,1570.00,1570.00,14,0,0,60.38
2026-04,Pieza de Pan,Guarnicion,ORDEN,125.00,,3500.00,3500.00,27,0,0,28.00
2024-09,Migada Guisado Normal,Migada,PIEZA,41.00,41.00,4832.00,4832.00,41,0,23,117.85
2024-01,Pieza Extra Empanada,Empanada,ORDEN,10.00,,260.00,260.00,9,0,0,26.00
2025-04,Pieza Enmolada,Enmolada,ORDEN,1.00,,25.00,25.00,1,0,0,25.00
2026-06,Orden Huevos Revueltos,Huevos,ORDEN,3.00,,432.00,432.00,3,0,0,144.00
2026-02,Jamaica Vaso,Bebida,ORDEN,322.00,,13628.00,13628.00,28,0,0,42.32
2026-08,Enfrijoladas,Enfrijolada,ORDEN,10.00,,2034.00,2034.00,10,7,1,203.40
2025-02,Horchata 1 Litro,Bebida,ORDEN,29.00,,1941.00,1941.00,15,0,0,66.93
2025-02,Quesadillas (4 pzas.),Quesadilla,ORDEN,123.00,,15367.00,15367.00,50,2,35,124.93
2023-11,Bocoles,Bocol,PIEZA,2189.00,2189.00,37765.40,37779.00,468,12,0,17.25
2023-11,Jamaica Vaso,Bebida,ORDEN,212.00,,6622.00,6622.00,30,0,0,31.24
2025-05,Jamaica 1 Litro,Bebida,ORDEN,22.00,,1235.00,1235.00,13,0,0,56.14
2023-12,Horchata 1 Litro,Bebida,ORDEN,56.00,,3250.00,3250.00,22,0,0,58.04
2025-09,Bistec 1 Pza.,Otros,ORDEN,4.00,,408.00,408.00,4,0,0,102.00
2025-03,Porción Ensalada,Guarnicion,ORDEN,4.00,,100.00,100.00,4,0,0,25.00
2023-10,Enchiladas Picositas,Enchilada,ORDEN,46.00,,6582.00,6582.00,43,33,10,143.09
2024-03,1/2 Enchiladas Mixtas (4 Piezas),Enchilada,ORDEN,4.00,,446.00,446.00,4,2,3,111.50
2025-07,Tacos de Harina,Taco,PIEZA,739.00,739.00,15163.00,15163.00,296,9,4,20.52
2023-11,Migada Guisado Normal,Migada,PIEZA,38.00,38.00,3742.00,3742.00,35,2,18,98.47
2024-05,Bocoles,Bocol,PIEZA,2121.00,2121.00,36701.05,36859.50,524,9,36,17.30
2026-07,Porción Frijol con Queso,Guarnicion,ORDEN,22.00,,110.00,110.00,14,0,0,5.00
2023-09,Fuze Tea,Bebida,ORDEN,9.00,,305.35,307.00,6,0,0,33.93
2025-11,Tacos de Harina,Taco,PIEZA,864.00,864.00,17857.00,17857.00,303,9,0,20.67
2025-02,Enchiladas Picositas,Enchilada,ORDEN,32.00,,5729.00,5729.00,29,27,3,179.03
2025-01,Jamaica 1 Litro,Bebida,ORDEN,26.00,,1362.00,1362.00,17,0,0,52.38
2025-01,Pieza de Pan,Guarnicion,ORDEN,134.00,,2948.00,2948.00,30,0,0,22.00
2026-06,Orden de Guisado de Carne,Guarnicion,ORDEN,7.00,,945.00,945.00,7,8,0,135.00
2024-11,Pieza Entomatada,Entomatada,ORDEN,1.00,,23.00,23.00,1,0,0,23.00
2023-12,Enchiladas Mixtas,Enchilada,ORDEN,55.00,,7952.00,7952.00,50,39,7,144.58
2025-10,Horchata Vaso,Bebida,ORDEN,143.00,,5605.00,5605.00,29,0,0,39.20
2026-02,1/2 Enmoladas,Enmolada,ORDEN,37.00,,4923.00,4923.00,32,19,11,133.05
2023-11,Enchiladas Rojas,Enchilada,ORDEN,100.00,,14050.00,14050.00,82,67,19,140.50
2024-05,Enchiladas Rojas,Enchilada,ORDEN,153.00,,21378.20,21387.00,105,87,25,139.73
2026-01,Huevos a la Mexicana,Huevos,ORDEN,51.00,,5873.00,5873.00,25,0,0,115.16
2024-04,Orden de Guisado de Carne,Guarnicion,ORDEN,8.00,,816.00,816.00,8,0,0,102.00
2025-09,Horchata 1 Litro,Bebida,ORDEN,25.00,,1750.00,1750.00,16,0,0,70.00
2023-09,1/2 Enmoladas,Enmolada,ORDEN,20.00,,1617.70,1621.00,19,7,7,80.89
2025-05,Huevos con Deshebrada,Huevos,ORDEN,59.00,,7709.00,7709.00,25,0,0,130.66
2024-09,Enfrijoladas,Enfrijolada,ORDEN,17.00,,2766.00,2766.00,16,11,2,162.71
2025-01,Café Negro,Bebida,ORDEN,341.00,,11253.00,11253.00,35,0,0,33.00
2026-09,Orden de Guisado Normal,Guarnicion,ORDEN,3.00,,360.00,360.00,3,3,0,120.00
2026-04,Huevos a la Mexicana,Huevos,ORDEN,44.00,,5280.00,5280.00,24,0,0,120.00
2024-10,Enchiladas Mixtas,Enchilada,ORDEN,41.00,,6439.00,6439.00,38,23,1,157.05
2025-11,1/2 Enfrijoladas,Enfrijolada,ORDEN,27.00,,3203.00,3203.00,27,16,10,118.63
2025-02,Porción Frijol con Queso,Guarnicion,ORDEN,9.00,,45.00,45.00,6,0,0,5.00
2026-08,PROMO 6 surtidas,Otros,ORDEN,56.00,,6048.00,6048.00,9,0,0,108.00
2026-03,Entomatadas,Entomatada,ORDEN,67.00,,13535.00,13535.00,57,47,28,202.01
2026-04,Plátano Frito,Otros,ORDEN,38.00,,1596.00,1596.00,31,0,0,42.00
2024-07,Zanahorias p/llevar,Otros,ORDEN,16.00,,13.00,14.00,11,0,0,0.81
2025-04,Aguacate Extra,Otros,ORDEN,8.00,,120.00,120.00,7,0,0,15.00
2025-03,Migada Guisado Normal,Migada,PIEZA,28.00,28.00,3572.00,3572.00,27,0,11,127.57
2025-09,Orden Huevos Estrellados,Huevos,ORDEN,10.00,,1150.00,1150.00,10,0,0,115.00
2024-04,1/2 Enmoladas,Enmolada,ORDEN,34.00,,3381.00,3381.00,29,20,3,99.44
2024-02,Migada Guisado Normal,Migada,PIEZA,37.00,37.00,3584.65,3601.00,36,1,14,96.88
2023-09,1/2 Quesadillas (2 pzas.),Quesadilla,ORDEN,38.00,,2318.00,2318.00,24,0,10,61.00
2026-08,Pieza Enchilada Roja,Enchilada,ORDEN,3.00,,90.00,90.00,3,0,0,30.00
2025-12,Jamaica Vaso,Bebida,ORDEN,455.00,,17293.00,17293.00,30,0,0,38.01
2024-05,1/2 Entomatadas,Entomatada,ORDEN,122.00,,11063.40,11077.00,92,62,25,90.68
2026-08,Enchiladas Picositas,Enchilada,ORDEN,22.00,,4471.00,4471.00,21,19,2,203.23
2023-11,Tacos de Maiz,Taco,PIEZA,645.00,645.00,11115.00,11115.00,269,9,0,17.23
2024-09,1/2 Quesadillas (2 pzas.),Quesadilla,ORDEN,107.00,,8018.00,8018.00,58,4,48,74.93
2023-11,Café con Leche,Bebida,ORDEN,653.00,,19665.00,19671.00,30,0,0,30.11
2024-11,Pieza Extra Quesadilla,Quesadilla,ORDEN,4.00,,112.00,112.00,3,0,0,28.00
2024-10,Jugo Naranja Vaso,Bebida,ORDEN,11.00,,550.00,550.00,5,0,0,50.00
2025-01,Enchiladas Picositas,Enchilada,ORDEN,32.00,,5235.00,5235.00,30,20,4,163.59
2025-02,Pieza Huevo Estrellado Medio,Huevos,ORDEN,20.00,,372.00,372.00,16,0,0,18.60
2024-01,Ciel 600 ml.,Bebida,ORDEN,33.00,,933.00,933.00,19,0,0,28.27
2023-09,Orden de Guisado de Carne,Guarnicion,ORDEN,4.00,,408.00,408.00,3,0,0,102.00
2024-06,Pieza Extra Empanada,Empanada,ORDEN,4.00,,104.00,104.00,4,0,0,26.00
2026-04,Tacos de Maiz,Taco,PIEZA,1008.00,1008.00,22594.00,22616.00,329,18,1,22.41
2026-08,Café Negro,Bebida,ORDEN,397.00,,16687.00,16687.00,34,0,0,42.03
2024-04,Entomatadas,Entomatada,ORDEN,74.00,,11027.40,11037.00,62,50,19,149.02
2026-08,Bistec 1 Pza.,Otros,ORDEN,7.00,,714.00,714.00,6,0,0,102.00
2026-08,Fuze Tea,Bebida,ORDEN,33.00,,1499.00,1499.00,20,0,0,45.42
2026-02,Pieza Huevo Estrellado Medio,Huevos,ORDEN,8.00,,160.00,160.00,7,0,0,20.00
2024-07,Salsa Verde,Guarnicion,ORDEN,38.00,,22.00,23.00,18,0,0,0.58
2024-12,Pieza Enmolada,Enmolada,ORDEN,2.00,,46.00,46.00,2,0,0,23.00
2023-12,Pieza Encremada,Encremada,ORDEN,1.00,,20.00,20.00,1,0,0,20.00
2025-05,Fuze Tea,Bebida,ORDEN,20.00,,800.00,800.00,13,0,0,40.00
2025-03,Huevos con Deshebrada,Huevos,ORDEN,32.00,,4160.00,4160.00,19,0,0,130.00
2026-06,Gorditas de Azúcar,Gordita,PIEZA,38.00,38.00,1596.00,1596.00,24,0,0,42.00
2024-10,Salsa Verde,Guarnicion,ORDEN,37.00,,33.00,34.00,15,0,0,0.89
2024-07,1/2 Enfrijoladas,Enfrijolada,ORDEN,30.00,,2934.00,2941.00,23,9,4,97.80
2024-10,Jamaica 1 Litro,Bebida,ORDEN,30.00,,1620.00,1620.00,18,0,0,54.00
2026-02,Quesadillas (4 pzas.),Quesadilla,ORDEN,121.00,,17447.00,17447.00,66,6,47,144.19
2025-08,Migada Guisado Normal,Migada,PIEZA,27.00,27.00,3483.00,3483.00,26,1,17,129.00
2024-10,Pieza de Pan,Guarnicion,ORDEN,129.00,,2838.00,2838.00,30,0,0,22.00
2023-12,Jugo Naranja Vaso,Bebida,ORDEN,135.00,,5263.05,5265.00,27,0,0,38.99
2025-11,Enmoladas,Enmolada,ORDEN,28.00,,4758.00,4758.00,23,13,5,169.93
2026-01,Pieza Tortilla de Maíz,Guarnicion,ORDEN,9.00,,45.00,45.00,2,0,0,5.00
2024-02,Huevos Rancheros,Huevos,ORDEN,19.00,,1805.00,1805.00,13,0,0,95.00
2026-07,Porción Ensalada,Guarnicion,ORDEN,9.00,,225.00,225.00,7,0,0,25.00
2024-05,Tacos Harina Surtidos,Taco,PIEZA,1.00,5.00,85.00,85.00,1,0,0,85.00
2023-10,Porción Frijol con Queso,Guarnicion,ORDEN,3.00,,15.00,15.00,1,0,0,5.00
2026-01,1/2 Enfrijoladas,Enfrijolada,ORDEN,22.00,,2473.00,2473.00,18,9,7,112.41
2023-12,Orden Huevos Estrellados,Huevos,ORDEN,10.00,,830.00,830.00,10,0,0,83.00
2026-06,1/2 Encremadas,Encremada,ORDEN,38.00,,5342.00,5342.00,35,24,0,140.58
2023-10,Limón 1 Litro,Bebida,ORDEN,62.00,,3019.80,3126.00,22,0,0,48.71
2025-11,1/2 Enchiladas Rojas,Enchilada,ORDEN,152.00,,18304.00,18304.00,102,74,38,120.42
2026-05,1/2 Empanadas (2 pzas.),Empanada,ORDEN,117.00,,11234.00,11234.00,113,21,44,96.02
2026-04,Pieza Extra Empanada,Empanada,ORDEN,5.00,,210.00,210.00,5,1,0,42.00
2025-12,Porción Frijol con Queso,Guarnicion,ORDEN,22.00,,110.00,110.00,14,0,0,5.00
2025-12,Ciel 600 ml.,Bebida,ORDEN,78.00,,2496.00,2496.00,29,0,0,32.00
2025-06,Porción Leche,Guarnicion,ORDEN,2.00,,30.00,30.00,2,0,0,15.00
2024-11,1/2 Enchiladas Mixtas (4 Piezas),Enchilada,ORDEN,9.00,,1332.00,1332.00,9,7,2,148.00
2025-02,Jamaica Vaso,Bebida,ORDEN,358.00,,12944.00,12944.00,28,0,0,36.16
2026-04,Enchiladas Mixtas,Enchilada,ORDEN,33.00,,6956.00,6956.00,33,28,7,210.79
2024-02,Orden Huevos Revueltos,Huevos,ORDEN,2.00,,166.00,166.00,2,0,0,83.00
2025-12,Huevos a la Mexicana,Huevos,ORDEN,38.00,,4370.00,4370.00,20,0,0,115.00
2024-05,Enfrijoladas,Enfrijolada,ORDEN,12.00,,1523.00,1523.00,12,4,11,126.92
2025-04,Enmoladas,Enmolada,ORDEN,35.00,,6037.00,6037.00,32,17,5,172.49
2024-08,Limón 1 Litro,Bebida,ORDEN,21.00,,1143.00,1143.00,14,0,0,54.43
2025-01,Huevos Rancheros,Huevos,ORDEN,30.00,,3500.00,3500.00,19,0,0,116.67
2026-02,1/2 Encremadas,Encremada,ORDEN,31.00,,4659.00,4659.00,25,18,2,150.29
2026-09,Huevos con Deshebrada,Huevos,ORDEN,9.00,,1256.00,1256.00,3,0,0,139.56
2024-07,Bisquet,Otros,ORDEN,87.00,,2175.00,2175.00,36,0,0,25.00
2025-12,Pieza Tortilla de Harina,Guarnicion,ORDEN,7.00,,35.00,35.00,3,0,0,5.00
2023-09,Café con Leche,Bebida,ORDEN,330.00,,9876.00,9909.00,30,0,0,29.93
2025-06,Orden Huevos Estrellados,Huevos,ORDEN,15.00,,1725.00,1725.00,15,0,0,115.00
2026-08,Orden Huevos Estrellados,Huevos,ORDEN,16.00,,1920.00,1920.00,15,0,0,120.00
2025-08,Refresco 355 ml.,Bebida,ORDEN,111.00,,3552.00,3552.00,31,0,0,32.00
2024-02,Refresco 600 ml.,Bebida,ORDEN,310.00,,9337.50,9345.00,125,0,0,30.12
2025-03,Horchata 1 Litro,Bebida,ORDEN,26.00,,1822.00,1822.00,12,0,0,70.08
2025-08,Jamaica Vaso,Bebida,ORDEN,587.00,,22369.00,22407.00,31,0,0,38.11
2023-12,Pieza Extra Empanada,Empanada,ORDEN,9.00,,234.00,234.00,6,0,0,26.00
2025-10,Quesadillas (4 pzas.),Quesadilla,ORDEN,124.00,,17021.00,17191.00,68,5,60,137.27
2024-06,Horchata 1 Litro,Bebida,ORDEN,62.00,,3637.00,3637.00,24,0,0,58.66
2024-09,Quesadillas (4 pzas.),Quesadilla,ORDEN,142.00,,17552.00,17552.00,61,7,59,123.61
2024-04,Pieza Encremada,Encremada,ORDEN,1.00,,48.00,48.00,1,1,0,48.00
2025-05,Bistec 1 Pza.,Otros,ORDEN,5.00,,510.00,510.00,5,0,0,102.00
2025-04,Porción Frijol con Queso,Guarnicion,ORDEN,12.00,,60.00,60.00,11,0,0,5.00
2026-01,Café Negro,Bebida,ORDEN,366.00,,12950.00,12950.00,35,0,0,35.38
2023-11,Empanadas (4 pzas.),Empanada,ORDEN,79.00,,8521.70,8537.00,77,16,25,107.87
2026-01,1/2 Enchiladas Mixtas (4 Piezas),Enchilada,ORDEN,24.00,,3381.00,3381.00,23,12,6,140.88
2026-08,Enmoladas,Enmolada,ORDEN,38.00,,7435.00,7435.00,34,25,8,195.66
2024-06,Pieza Entomatada,Entomatada,ORDEN,1.00,,20.00,20.00,1,0,0,20.00
2024-12,1/2 Quesadillas (2 pzas.),Quesadilla,ORDEN,137.00,,10234.00,10234.00,60,4,49,74.70
2024-02,Bisquet,Otros,ORDEN,87.00,,2175.00,2175.00,26,0,0,25.00
2026-05,Pieza Encremada,Encremada,ORDEN,2.00,,60.00,60.00,2,0,0,30.00
2024-08,Refresco 355 ml.,Bebida,ORDEN,86.00,,2752.00,2752.00,24,0,0,32.00
2024-09,Jamaica Vaso,Bebida,ORDEN,423.00,,14850.00,14850.00,30,0,0,35.11
2026-08,Pieza Huevo Estrellado Ciego,Huevos,ORDEN,1.00,,20.00,20.00,1,0,0,20.00
2025-05,Pieza de Pan,Guarnicion,ORDEN,141.00,,3525.00,3525.00,31,0,0,25.00
2024-02,Orden Huevos Estrellados,Huevos,ORDEN,1.00,,83.00,83.00,1,0,0,83.00
2026-04,1/2 Enmoladas,Enmolada,ORDEN,57.00,,7026.00,7159.00,48,33,5,123.26
2025-04,Gorditas,Gordita,PIEZA,6564.00,6564.00,113264.00,113349.00,643,11,19,17.26
2024-08,Plátano Frito,Otros,ORDEN,39.00,,1326.00,1326.00,30,0,0,34.00
2024-08,Entomatadas,Entomatada,ORDEN,91.00,,14719.00,14719.00,72,49,30,161.75
2025-11,Enchiladas Mixtas,Enchilada,ORDEN,29.00,,5418.00,5418.00,29,22,5,186.83
2026-04,PROMO 6 surtidas,Otros,ORDEN,36.00,,3888.00,3888.00,10,0,0,108.00
2024-04,Bisquet,Otros,ORDEN,31.00,,775.00,775.00,21,0,0,25.00
2025-12,Orden Huevos Estrellados,Huevos,ORDEN,17.00,,1955.00,1955.00,15,0,0,115.00
2025-05,Pieza Tortilla de Maíz,Guarnicion,ORDEN,8.00,,40.00,40.00,5,0,0,5.00
2024-04,Enchiladas Mixtas,Enchilada,ORDEN,36.00,,5843.00,5843.00,36,31,3,162.31
2025-09,Migada Guisado de Carne,Migada,PIEZA,220.00,220.00,31772.00,31772.00,206,0,121,144.42
2025-08,Huevo Estrellado 2 pzas.,Huevos,ORDEN,5.00,,175.00,175.00,4,0,0,35.00
2024-09,Pieza Entomatada,Entomatada,ORDEN,2.00,,46.00,46.00,2,0,0,23.00
2024-12,Entomatadas,Entomatada,ORDEN,82.00,,13201.00,13201.00,74,49,27,160.99
2026-01,Encremadas,Encremada,ORDEN,17.00,,2907.00,2907.00,15,6,0,171.00
2023-09,1/2 Encremadas,Encremada,ORDEN,21.00,,2163.00,2163.00,17,10,1,103.00
2026-03,Orden Huevos Revueltos,Huevos,ORDEN,2.00,,240.00,240.00,2,0,0,120.00
