fecha,extra,producto,porciones,pedidos,unidades,es_segundo_guiso,grupo,agrupado,real
2024-11-26,Relleno de Guisados,1/2 Enchiladas Rojas,2,1,1.0,f,,Relleno de Guisados,t
2024-11-27,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2024-11-27,Bistec (1 pza.),1/2 Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2024-11-27,Bistec (1 pza.),1/2 Entomatadas,1,1,2.0,f,,Bistec (1 pza.),t
2024-11-27,Bistec (1 pza.),Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2024-11-27,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-11-27,Huevo Estrellado Medio (2 pzas.),Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-11-27,Huevo Estrellado Medio (2 pzas.),Enchiladas Rojas,1,1,2.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-11-27,Huevo Revuelto (2 pzas.),1/2 Enchiladas Rojas,2,2,3.0,f,,Huevo Revuelto (2 pzas.),t
2024-11-27,Huevo Revuelto (p/relleno),Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2024-11-27,Queso,1/2 Empanadas (2 pzas.),1,1,1.0,f,,Queso,f
2024-11-27,Queso,Empanadas (4 pzas.),2,1,1.0,f,,Queso,f
2024-11-27,Relleno de Guisados,Entomatadas,1,1,1.0,f,,Relleno de Guisados,t
2024-11-28,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2024-11-28,Bistec (1 pza.),1/2 Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2024-11-28,Bistec (1 pza.),1/2 Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2024-11-28,Bistec (1 pza.),Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2024-11-28,Doble Guiso,Gorditas,1,1,1.0,f,,Doble Guiso,t
2024-11-28,Frijoles,Gorditas,3,3,3.0,f,,Frijoles,t
2024-11-28,Frijoles con Queso (guiso extra),Gorditas,2,2,6.0,t,,Frijoles con Queso (guiso extra),t
2024-11-28,Huevo Estrellado Cocido (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-11-28,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Rojas,1,1,3.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-11-28,Huevo Estrellado Tierno (2 pzas.),1/2 Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-11-28,Huevo Revuelto (2 pzas.),Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-11-28,Huevo Revuelto (p/relleno),1/2 Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2024-11-28,Huevo Revuelto (p/relleno),Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2024-11-28,Huevo Revuelto (p/relleno),Entomatadas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2024-11-28,Queso,Empanadas (4 pzas.),1,1,1.0,f,,Queso,f
2024-11-29,Bistec (1 pza.),1/2 Enchiladas Rojas,2,2,2.0,f,,Bistec (1 pza.),t
2024-11-29,Bistec (1 pza.),1/2 Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2024-11-29,Bistec (1 pza.),Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2024-11-29,Bistec (1 pza.),Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2024-11-29,Doble Guiso,Bocoles,2,2,2.0,f,,Doble Guiso,t
2024-11-29,Huevo Estrellado Cocido (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-11-29,Huevo Estrellado Tierno (2 pzas.),1/2 Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-11-29,Huevo Estrellado Tierno (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-11-29,Huevo Revuelto (2 pzas.),Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-11-29,Huevo Revuelto (p/relleno),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2024-11-29,Queso,1/2 Empanadas (2 pzas.),2,2,2.0,f,,Queso,f
2024-11-29,Relleno de Guisados,Enfrijoladas,1,1,1.0,f,,Relleno de Guisados,t
2024-11-30,Bistec (1 pza.),1/2 Enchiladas Mixtas (4 Piezas),1,1,1.0,f,,Bistec (1 pza.),t
2024-11-30,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2024-11-30,Bistec (1 pza.),1/2 Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2024-11-30,Bistec (1 pza.),Encremadas,1,1,2.0,f,,Bistec (1 pza.),t
2024-11-30,Bistec (1 pza.),Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2024-11-30,Doble Guiso,Gorditas,2,2,2.0,f,,Doble Guiso,t
2024-11-30,Frijoles,Bocoles,2,2,3.0,f,,Frijoles,t
2024-11-30,Huevo Estrellado Cocido (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-11-30,Huevo Estrellado Tierno (2 pzas.),Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-11-30,Huevo Revuelto (p/relleno),1/2 Enfrijoladas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2024-11-30,Huevo Revuelto (p/relleno),1/2 Entomatadas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2024-11-30,Huevo Revuelto (p/relleno),Enmoladas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2024-12-01,Bistec (1 pza.),1/2 Enchiladas Picositas,1,1,2.0,f,,Bistec (1 pza.),t
2024-12-01,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-01,Bistec (1 pza.),1/2 Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-01,Bistec (1 pza.),1/2 Entomatadas,1,1,2.0,f,,Bistec (1 pza.),t
2024-12-01,Bistec (1 pza.),Enchiladas Mixtas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-01,Bistec (1 pza.),Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-01,Frijoles con Queso (guiso extra),Bocoles,4,4,6.0,t,,Frijoles con Queso (guiso extra),t
2024-12-01,Huevo Estrellado Cocido (2 pzas.),1/2 Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-01,Huevo Estrellado Cocido (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-01,Huevo Estrellado Cocido (2 pzas.),1/2 Encremadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-01,Huevo Estrellado Cocido (2 pzas.),1/2 Enmoladas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-01,Huevo Estrellado Cocido (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-01,Huevo Estrellado Medio (2 pzas.),1/2 Entomatadas,1,1,2.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-01,Huevo Estrellado Medio (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-01,Huevo Estrellado Tierno (2 pzas.),1/2 Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-01,Huevo Revuelto (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-12-01,Huevo Revuelto (2 pzas.),1/2 Encremadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-12-01,Huevo Revuelto (2 pzas.),Enchiladas Mixtas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-12-01,Huevo Revuelto (2 pzas.),Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-12-01,Huevo Revuelto (p/relleno),Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2024-12-01,Huevo Revuelto (p/relleno),Entomatadas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2024-12-01,Queso,1/2 Empanadas (2 pzas.),1,1,1.0,f,,Queso,f
2024-12-01,Queso,Empanadas (4 pzas.),3,2,2.0,f,,Queso,f
2024-12-01,Queso Extra Pieza,Empanadas (4 pzas.),3,1,1.0,f,,Queso Extra Pieza,t
2024-12-01,Relleno de Guisados,1/2 Enchiladas Rojas,2,2,2.0,f,,Relleno de Guisados,t
2024-12-02,Bistec (1 pza.),1/2 Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-02,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-02,Bistec (1 pza.),Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-02,Bistec (1 pza.),Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-02,Frijoles,Tacos de Harina,1,1,1.0,f,,Frijoles,t
2024-12-02,Huevo Estrellado Cocido (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-02,Huevo Estrellado Cocido (2 pzas.),1/2 Encremadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-02,Huevo Estrellado Cocido (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-02,Huevo Revuelto (2 pzas.),1/2 Enfrijoladas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-12-02,Huevo Revuelto (2 pzas.),1/2 Enmoladas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-12-02,Huevo Revuelto (2 pzas.),1/2 Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-12-02,Huevo Revuelto (p/relleno),1/2 Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2024-12-02,Queso,Tacos de Maiz,1,1,1.0,f,,Queso,f
2024-12-02,Relleno de Guisados,1/2 Entomatadas,1,1,1.0,f,,Relleno de Guisados,t
2024-12-03,Bistec (1 pza.),1/2 Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-03,Bistec (1 pza.),1/2 Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-03,Huevo Estrellado Ciego (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-03,Huevo Estrellado Cocido (2 pzas.),1/2 Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-03,Huevo Estrellado Cocido (2 pzas.),1/2 Enchiladas Rojas,1,1,2.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-03,Huevo Estrellado Tierno (2 pzas.),1/2 Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-03,Huevo Revuelto (p/relleno),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2024-12-03,Queso,Tacos de Maiz,1,1,3.0,f,,Queso,f
2024-12-03,Relleno de Guisados,Entomatadas,1,1,1.0,f,,Relleno de Guisados,t
2024-12-04,Bistec (1 pza.),1/2 Enchiladas Rojas,1,1,5.0,f,,Bistec (1 pza.),t
2024-12-04,Bistec (1 pza.),1/2 Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-04,Bistec (1 pza.),Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-04,Frijoles,Bocoles,1,1,3.0,f,,Frijoles,t
2024-12-04,Huevo Estrellado Medio (2 pzas.),Encremadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-04,Huevo Revuelto (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-12-04,Huevo Revuelto (2 pzas.),1/2 Entomatadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-12-04,Huevo Revuelto (2 pzas.),Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-12-04,Queso,1/2 Empanadas (2 pzas.),1,1,1.0,f,,Queso,f
2024-12-04,Queso,Empanadas (4 pzas.),1,1,1.0,f,,Queso,f
2024-12-05,Bistec (1 pza.),1/2 Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-05,Bistec (1 pza.),Enchiladas Rojas,1,1,2.0,f,,Bistec (1 pza.),t
2024-12-05,Frijoles,Gorditas,1,1,4.0,f,,Frijoles,t
2024-12-05,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-05,Queso,Enchiladas Rojas,2,1,1.0,f,,Queso,f
2024-12-05,Relleno de Guisados,Enchiladas Rojas,1,1,1.0,f,,Relleno de Guisados,t
2024-12-05,Relleno de Guisados,Enfrijoladas,2,1,1.0,f,,Relleno de Guisados,t
2024-12-06,Bistec (1 pza.),1/2 Encremadas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-06,Bistec (1 pza.),1/2 Entomatadas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-06,Bistec (1 pza.),Enchiladas Mixtas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-06,Bistec (1 pza.),Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-06,Huevo Estrellado Cocido (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-06,Huevo Estrellado Medio (2 pzas.),1/2 Enmoladas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-06,Huevo Estrellado Tierno (2 pzas.),1/2 Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-06,Huevo Revuelto (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-12-06,Huevo Revuelto (p/relleno),1/2 Entomatadas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2024-12-06,Queso,Empanadas (4 pzas.),2,1,1.0,f,,Queso,f
2024-12-07,Bistec (1 pza.),1/2 Enchiladas Picositas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-07,Bistec (1 pza.),Enchiladas Mixtas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-07,Bistec (1 pza.),Encremadas,1,1,4.0,f,,Bistec (1 pza.),t
2024-12-07,Bistec (1 pza.),Entomatadas,1,1,2.0,f,,Bistec (1 pza.),t
2024-12-07,Huevo Estrellado Cocido (2 pzas.),Enchiladas Mixtas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-07,Huevo Estrellado Medio (2 pzas.),Enchiladas Mixtas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-07,Huevo Estrellado Medio (2 pzas.),Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-07,Huevo Estrellado Medio (2 pzas.),Entomatadas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-07,Huevo Revuelto (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-12-07,Huevo Revuelto (2 pzas.),1/2 Entomatadas,2,2,2.0,f,,Huevo Revuelto (2 pzas.),t
2024-12-07,Huevo Revuelto (2 pzas.),Quesadillas (4 pzas.),1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-12-07,Huevo Revuelto (p/relleno),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2024-12-07,Huevo Revuelto (p/relleno),1/2 Entomatadas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2024-12-07,Huevo Revuelto (p/relleno),Enchiladas Picositas,1,1,1.0,f,,Huevo Revuelto (p/relleno),t
2024-12-07,Queso,Empanadas (4 pzas.),3,2,2.0,f,,Queso,f
2024-12-07,Relleno de Guisados,1/2 Encremadas,1,1,1.0,f,,Relleno de Guisados,t
2024-12-08,Bistec (1 pza.),1/2 Entomatadas,2,2,2.0,f,,Bistec (1 pza.),t
2024-12-08,Bistec (1 pza.),Enchiladas Mixtas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-08,Bistec (1 pza.),Enmoladas,1,1,1.0,f,,Bistec (1 pza.),t
2024-12-08,Huevo Estrellado Cocido (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-08,Huevo Estrellado Cocido (2 pzas.),1/2 Enmoladas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-08,Huevo Estrellado Cocido (2 pzas.),Enchiladas Picositas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-08,Huevo Estrellado Cocido (2 pzas.),Enchiladas Rojas,1,1,3.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-08,Huevo Estrellado Medio (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-08,Huevo Estrellado Medio (2 pzas.),1/2 Entomatadas,1,1,3.0,f,Huevo Estrellado,Huevo Estrellado,t
2024-12-08,Huevo Revuelto (2 pzas.),1/2 Enchiladas Rojas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-12-08,Huevo Revuelto (2 pzas.),1/2 Encremadas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-12-08,Huevo Revuelto (2 pzas.),1/2 Enfrijoladas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-12-08,Huevo Revuelto (2 pzas.),1/2 Enmoladas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
2024-12-08,Huevo Revuelto (2 pzas.),Enchiladas Mixtas,1,1,1.0,f,,Huevo Revuelto (2 pzas.),t
